ACCOUNT_STATUS,SERVICE__PLAN,SALES_CHANNEL,DIRECT_INDIRECT_CHANNEL,SALES_SOURCE,STATE,FEEDBACK,SATELLITE,SITE_TYPE_DESC,MOST_RECENT_SALES_CHANNEL,GENDER,AGE,INCOME,MARITAL_STATUS,PRESENCE_OF_CHILDREN,COMPUTER_OWNER,Y,,,,,,
Active,Elite,Uknown,Indirect,Hughes Web Order, CA,BAD,AM9-VER-2K ,Broadband Remote,DW6000 Upgrade,Male,29,3,1,1,Y,0,,,,,,
Active,Elite,Vars,Indirect,Hughes Web Order, NM,BAD,Unkown,Broadband Remote,Direct,Male,25,6,0,0,Y,0,,,,,,
Active,Basic_Ltd,Vars,Indirect,NCC, OK,BAD,SM5-VER-5K,Broadband Remote,Direct,Male,47,9,0,0,Unknown,0,,,,,,
Active,Pro,Web orders,Indirect,MiniDish, TN,GOOD,AM6-HOR-21K,Broadband Remote,HN9000 Upgrade,Male,25,6,0,Unkown,N,0,,,,,,
Active,Home,Uknown,Indirect,Hughes Web Order, KY,BAD,SM5-VER-5K,Broadband Remote,Direct,Female,27,6,Unkown,1,N,0,,,,,,
Active,Home,Uknown,Direct,Hughes Web Order, OR,BAD,SM5-VER-15K,Broadband Remote,HN7000 Upgrade,Female,48,9,1,1,N,0,,,,,,
Active,Proplus,Call Center,Indirect,Hughes Web Order, NV,BAD,SM5-VER-15K,Spaceway,DW7000 Upgrade,Female,27,C,2,0,Unknown,0,,,,,,
Active,Elite,Sales Agents,Indirect,Perfect 10, OR,BAD,SPACEWAY3,Broadband Remote,HN9000 Upgrade,Female,53,6,1,0,N,0,,,,,,
Active,Home,Web orders,Indirect,RS&I, CA,GOOD,SM5-VER-1K,Broadband Remote,HN7000 Upgrade,Male,51,0,0,0,N,0,,,,,,
Active,Pro,Retail/others,Indirect,Hughes Web Order, TX,BAD,SM5-VER-15K,Broadband Remote,DPC Classic upgrade,Female,64,0,1,1,Unknown,0,,,,,,
Active,Unknown,Vars,Indirect,ACS Pre-Install, NE,Unkown,SM5-VER-1K,Broadband Remote,HN7000 Upgrade,Female,59,0,1,0,N,0,,,,,,
Active,Basic,Retail/others,Indirect,TAG, IA,GOOD,SM5-VER-5K,Broadband Remote,Direct,Female,68,B,1,0,N,0,,,,,,
Active,Power150,Uknown,Indirect,TAG, CO,Unkown,G17-HOR-6K,Spaceway,DPC Classic upgrade,Male,33,7,0,Unkown,Y,0,,,,,,
Active,Proplus,Uknown,Indirect,LiveBridge Communications LLC, NY,BAD,SM5-VER-5K,Broadband Remote,Dealer-Generated Sale,Female,41,0,2,0,N,0,,,,,,
Active,Basic,Call Center,Indirect,NCC, MO,Unkown,G26-HOR-14K,Broadband Remote,Retail       ,Female,50,0,1,1,Unknown,0,,,,,,
Active,Elite,Call Center,Direct,TAG, AZ,GOOD,SM5-VER-7K,Broadband Remote,Retail,Male,34,6,0,0,Unknown,0,,,,,,
Active,Proplus,Call Center,Indirect,NCC, TN,GOOD,HZN-VER-11K,Broadband Remote,Direct,Female,41,5,1,1,N,0,,,,,,
Active,Pro,Uknown,Indirect,InfoDish, TX,BAD,AM6-HOR-21K,Broadband Remote,Retail,Female,61,4,0,Unkown,N,0,,,,,,
Active,Proplus,Vars,Indirect,RS&I, AL,GOOD,AM9-VER-2K ,Broadband Remote,Retail       ,Male,55,5,0,Unkown,N,0,,,,,,
Active,Elite,Uknown,Indirect,ACS Pre-Install, NM,GOOD,Unkown,Broadband Remote,UNKNOWN,Male,34,0,0,Unkown,N,0,,,,,,
Active,Home,Call Center,Indirect,ValueElectronics, IL,GOOD,SM5-HOR-14K,Broadband Remote,Retail       ,Female,25,0,1,1,N,0,,,,,,
Active,Home,Uknown,Indirect,RS&I, CA,GOOD,SM5-VER-7K,Broadband Remote,Dealer-Generated Sale,Female,62,2,0,0,N,0,,,,,,
Active,Unknown,Uknown,Direct,AmericanSat, TN,GOOD,AM9-HOR-19K,Broadband Remote,Dealer-Generated Sale,Female,37,3,0,0,N,0,,,,,,
Active,Pro,Web orders,Indirect,TAG, AR,GOOD,AM32-HOR-7K,Broadband Remote,Direct,Male,48,5,1,1,N,0,,,,,,
Active,Home,Call Center,Indirect,Hughes Web Order, IL,BAD,SPACEWAY3,Broadband Remote,HN9000 Upgrade,Male,35,0,1,1,N,0,,,,,,
Active,Power150,Call Center,Indirect,PEGASUS BROADBAND COMMUNICATIO, CO,GOOD,SM5-VER-15K,Spaceway,HN9000 Upgrade,Male,48,0,0,Unkown,Y,0,,,,,,
Active,Home,Vars,Indirect,Hughes Web Order, OK,BAD,AM9-VER-2K ,Broadband Remote,HN7000 Upgrade,Female,30,6,2,1,Unknown,0,,,,,,
Active,Pro,Sales Agents,Indirect,RS&I, TN,Unkown,G17-HOR-2K,Broadband Remote,Retail       ,Male,40,0,1,0,Unknown,0,,,,,,
Active,Pro,Sales Agents,Indirect,ACS, MI,GOOD,SM5-VER-15K,Broadband Remote,DW6000 Upgrade,Male,30,0,1,0,Unknown,0,,,,,,
Active,Proplus,Call Center,Indirect,Perfect 10, MI,Unkown,Unkown,Broadband Remote,HN9000 Upgrade,Male,44,4,1,1,Unknown,0,,,,,,
Active,Basic,Uknown,Indirect,Perfect 10, NY,GOOD,HZN2-VER-8K,Broadband Remote,Retail       ,Male,47,5,0,Unkown,Unknown,0,,,,,,
Active,Proplus,Uknown,Indirect,ACS Pre-Install, PA,BAD,SM5-VER-15K,Spaceway,HN7000 Upgrade,Male,39,5,1,0,N,0,,,,,,
Active,Basic_Ltd,Retail/others,Indirect,UNKNOWN, CO,GOOD,Unkown,Broadband Remote,Dealer-Generated Sale,Female,54,D,1,1,Y,0,,,,,,
Active,Pro,Retail/others,Direct,ACS, CA,Unkown,G17-HOR-6K,Broadband Remote,Retail       ,Female,25,5,1,0,Y,0,,,,,,
Active,Home,Uknown,Direct,TAG, VA,GOOD,SM5-VER-15K,Spaceway,DPC Classic upgrade,Male,47,6,1,1,Y,0,,,,,,
Active,Home,Call Center,Direct,TAG, CA,BAD,SPACEWAY3,Broadband Remote,Dealer-Generated Sale,Male,62,6,1,0,Unknown,0,,,,,,
Active,Unknown,Web orders,Direct,TAG, FL,GOOD,SPACEWAY3,Broadband Remote,Dealer-Generated Sale,Female,33,2,1,1,Unknown,0,,,,,,
Active,Proplus,Call Center,Indirect,RS&I, NY,GOOD,AM6-HOR-21K,Spaceway,HN9000 Upgrade,Female,24,7,0,Unkown,Unknown,0,,,,,,
Active,Home,Call Center,Indirect,LiveBridge Communications LLC, MD,BAD,SM5-VER-15K,Broadband Remote,Retail,Female,65,0,1,0,Unknown,0,,,,,,
Active,Basic,Call Center,Direct,ACS Pre-Install, FL,BAD,Unkown,Broadband Remote,HN7000 Upgrade,Female,27,1,2,0,N,0,,,,,,
Active,Unknown,Web orders,Indirect,Verisign Web Ordering, IA,GOOD,G17-HOR-6K,Broadband Remote,Retail,Male,25,0,1,0,N,0,,,,,,
Active,Power150,Uknown,Indirect,TAG, CA,BAD,AM9-HOR-19K,Broadband Remote,Dealer-Generated Sale,Male,25,0,0,0,N,0,,,,,,
Active,Pro,Uknown,Indirect,TAG, AR,GOOD,Unkown,Broadband Remote,DW7000 Upgrade,Female,45,0,0,Unkown,Unknown,0,,,,,,
Active,Basic,Uknown,Direct,Hughes Web Order, LA,BAD,G3C-VER-24K,Broadband Remote,HN7000 Upgrade,Female,46.79,0,0,Unkown,Unknown,0,,,,,,
Active,Unknown,Uknown,Direct,ACS, NM,BAD,SPACEWAY3,Spaceway,HN9000 Upgrade,Female,46.79,0,0,Unkown,Unknown,0,,,,,,
Active,Basic,Vars,Direct,Hughes Web Order, AZ,BAD,G3C-VER-21K,Broadband Remote,Retail       ,Female,46,8,0,Unkown,Unknown,0,,,,,,
Active,Proplus,Call Center,Indirect,NCC, TX,GOOD,G17-HOR-2K,Broadband Remote,DPC Classic upgrade,Female,71,0,1,0,N,0,,,,,,
Active,Unknown,Vars,Indirect,AmericanSat, NJ,Unkown,SM5-VER-1K,Broadband Remote,HN7000 Upgrade,Female,35,5,0,0,N,0,,,,,,
Active,Elite,Retail/others,Indirect,TAG, KY,BAD,Unkown,Spaceway,Dial Return Upgrade,Male,58,7,0,0,N,0,,,,,,
Active,Unknown,Vars,Indirect,Hughes Web Order, NJ,BAD,AM9-VER-2K ,Broadband Remote,HN7000 Upgrade,Female,45,0,1,1,Y,0,,,,,,
Active,Proplus,Retail/others,Indirect,InfoDish, KY,BAD,SM5-VER-5K,Broadband Remote,HN7000 Upgrade,Male,63,0,1,Unkown,N,0,,,,,,
Active,Proplus,Uknown,Direct,ACS Pre-Install, FL,GOOD,G16-VER-15K,Broadband Remote,Dealer-Generated Sale,Female,32,0,Unkown,0,N,0,,,,,,
Active,Basic_Ltd,Retail/others,Direct,Hughes Web Order, MO,Unkown,G17-HOR-2K,Broadband Remote,Direct,Male,31,7,1,0,N,0,,,,,,
Active,Unknown,Sales Agents,Indirect,TAG, NM,GOOD,G3C-VER-21K,Broadband Remote,HN7000 Upgrade,Male,56,7,1,1,Unknown,0,,,,,,
Active,Pro,Uknown,Direct,LiveBridge Communications LLC, LA,BAD,AM6-HOR-21K,Spaceway,HN9000 Upgrade,Male,46,5,2,1,N,0,,,,,,
Active,Basic,Web orders,Indirect,RS&I, OR,GOOD,SM5-HOR-14K,Broadband Remote,Retail       ,Male,46.79,0,0,Unkown,Unknown,0,,,,,,
Active,Unknown,Call Center,Indirect,TAG, TX,GOOD,SPACEWAY3,Broadband Remote,Classic Migration,Male,51,0,0,0,Unknown,0,,,,,,
Active,Basic,Uknown,Direct,InfoDish, OK,BAD,SM5-VER-15K,Spaceway,Dealer-Generated Sale,Male,36,0,1,1,Unknown,0,,,,,,
Active,Pro,Call Center,Indirect,Perfect 10, VA,GOOD,G17-HOR-2K,Broadband Remote,Dealer-Generated Sale,Female,23,0,1,1,N,0,,,,,,
Active,Unknown,Uknown,Direct,Perfect 10, TX,GOOD,AM9-VER-2K ,Broadband Remote,Retail       ,Male,55,2,1,1,Unknown,0,,,,,,
Active,Basic_Ltd,Vars,Indirect,LiveBridge Communications LLC, NY,Unkown,Unkown,Broadband Remote,Dealer-Generated Sale,Female,26,A,1,0,Unknown,0,,,,,,
Active,Unknown,Vars,Indirect,NCC, MO,GOOD,SPACEWAY3,Spaceway,DW6000 Upgrade,Male,64,6,1,0,N,0,,,,,,
Active,Home,Vars,Indirect,TAG, OR,GOOD,Unkown,Spaceway,Dealer-Generated Sale,Male,40,4,0,0,N,0,,,,,,
Active,Basic_Ltd,Uknown,Indirect,InfoDish, OH,BAD,SM5-HOR-6K,Broadband Remote,Classic Migration,Female,51,D,1,1,N,0,,,,,,
Active,Elite,Sales Agents,Indirect,LiveBridge Communications LLC, CA,Unkown,Unkown,Broadband Remote,HN7000 Upgrade,Male,56,0,0,0,N,0,,,,,,
Active,Power150,Retail/others,Indirect,RS&I, OK,GOOD,SM6-VER-2K,Broadband Remote,Direct,Female,28,3,1,0,Unknown,0,,,,,,
Active,Basic_Ltd,Sales Agents,Indirect,AmericanSat, CO,BAD,G28-HOR-16K,Broadband Remote,DW6000 Upgrade,Female,45,0,1,1,Y,0,,,,,,
Active,Basic,Sales Agents,Indirect,TAG, MN,GOOD,SM5-VER-15K,Broadband Remote,Direct,Male,64,6,1,1,N,0,,,,,,
Active,Basic,Vars,Indirect,NRTC, AL,GOOD,AM9-VER-2K ,Broadband Remote,Retail       ,Male,46.79,0,0,Unkown,Unknown,0,,,,,,
Active,Elite,Call Center,Direct,LiveBridge Communications LLC, OH,BAD,G17-HOR-2K,Broadband Remote,Retail       ,Male,62,4,1,0,N,0,,,,,,
Active,Basic,Vars,Indirect,Best Buy, IL,Unkown,Unkown,Spaceway,HN7000 Upgrade,Male,29,7,0,0,Unknown,0,,,,,,
Active,Home,Web orders,Indirect,TAG, TX,GOOD,SM5-VER-5K,Spaceway,Dealer-Generated Sale,Male,54,6,1,0,Unknown,0,,,,,,
Active,Home,Sales Agents,Direct,TAG, NJ,BAD,G17-HOR-2K,Broadband Remote,DW6000 Upgrade,Female,41,6,0,Unkown,N,0,,,,,,
Active,Basic,Sales Agents,Direct,ACS Pre-Install, WV,GOOD,SPACEWAY3,Broadband Remote,DPC Classic upgrade,Female,36,6,1,0,Y,0,,,,,,
Active,Unknown,Sales Agents,Indirect,TAG, TX,Unkown,SM5-VER-5K,Broadband Remote,HN7000 Upgrade,Male,39,5,1,1,Unknown,0,,,,,,
Active,Basic_Ltd,Sales Agents,Indirect,Hughes Web Order, TX,BAD,SM5-VER-5K,Broadband Remote,Direct,Female,52,0,1,1,N,0,,,,,,
Active,Pro,Sales Agents,Direct,UNKNOWN, NY,GOOD,SPACEWAY3,Broadband Remote,Direct,Male,39,C,1,1,N,0,,,,,,
Active,Basic_Ltd,Retail/others,Indirect,AmericanSat, OK,Unkown,G16-VER-15K,Broadband Remote,DW6000 Upgrade,Male,31,0,0,Unkown,N,0,,,,,,
Active,Power150,Sales Agents,Indirect,LiveBridge Communications LLC, AR,BAD,SPACEWAY3,Broadband Remote,DPC Classic upgrade,Male,42,4,0,0,Y,0,,,,,,
Active,Basic_Ltd,Retail/others,Indirect,AmericanSat, LA,Unkown,HZN2-VER-4K,Broadband Remote,DPC Classic upgrade,Male,58,5,0,0,N,0,,,,,,
Active,Home,Uknown,Indirect,Best Buy, TX,GOOD,SM5-VER-7K,Broadband Remote,DW6000 Upgrade,Female,58,4,0,0,Y,0,,,,,,
Active,Proplus,Uknown,Indirect,Hughes Web Order, MI,BAD,SM5-VER-1K,Spaceway,DW6000 Upgrade,Female,56,5,0,Unkown,N,0,,,,,,
Active,Unknown,Web orders,Indirect,InfoDish, TX,BAD,Unkown,Spaceway,Dealer-Generated Sale,Female,63,0,1,1,N,0,,,,,,
Active,Power150,Retail/others,Indirect,Perfect 10, TX,GOOD,Unkown,Broadband Remote,HN7000 Upgrade,Male,27,0,2,0,Unknown,0,,,,,,
Active,Home,Web orders,Indirect,UNKNOWN, ME,Unkown,G3C-VER-21K,Broadband Remote,Retail       ,Male,42,0,0,Unkown,Unknown,0,,,,,,
Active,Basic_Ltd,Sales Agents,Indirect,AmericanSat, PA,GOOD,G17-HOR-6K,Spaceway,Retail       ,Male,35,0,1,1,N,0,,,,,,
Active,Proplus,Call Center,Indirect,AmericanSat, NY,Unkown,HZN2-VER-4K,Broadband Remote,DPC Classic upgrade,Male,60,7,1,0,N,0,,,,,,
Active,Unknown,Retail/others,Direct,MiniDish, TX,GOOD,AM6-HOR-21K,Broadband Remote,Dial Return Upgrade,Male,45,0,1,0,Y,0,,,,,,
Active,Pro,Retail/others,Indirect,LiveBridge Communications LLC, NC,Unkown,HZN2-VER-4K,Broadband Remote,National Sales,Female,65,9,1,0,N,0,,,,,,
Active,Basic_Ltd,Uknown,Indirect,TAG, NH,GOOD,AM6-HOR-21K,Spaceway,DPC Classic upgrade,Male,51,0,0,0,N,0,,,,,,
Active,Basic,Web orders,Indirect,Hughes Web Order, CO,BAD,SPACEWAY3,Broadband Remote,DW7000 Upgrade,Male,36,0,1,0,Y,0,,,,,,
Active,Home,Uknown,Indirect,LiveBridge Communications LLC, FL,BAD,SM5-VER-7K,Broadband Remote,Retail,Male,60,9,1,0,N,0,,,,,,
Active,Proplus,Uknown,Indirect,RS&I, OR,GOOD,SM5-VER-7K,Broadband Remote,Retail       ,Male,46.79,0,0,Unkown,Unknown,0,,,,,,
Active,Elite,Web orders,Direct,TAG, PA,GOOD,SM5-HOR-14K,Broadband Remote,Dealer-Generated Sale,Male,32,2,0,0,Unknown,0,,,,,,
Active,Pro,Vars,Indirect,TAG, MI,GOOD,AM9-HOR-17K,Broadband Remote,HN9000 Upgrade,Female,52,6,0,Unkown,Unknown,0,,,,,,
Active,Unknown,Uknown,Direct,InfoDish, NJ,BAD,SM5-VER-1K,Broadband Remote,Dealer-Generated Sale,Male,59,5,0,0,N,0,,,,,,
Active,Proplus,Vars,Indirect,Perfect 10, IL,GOOD,G16-HOR-2K,Broadband Remote,Direct,Male,53,6,1,0,N,0,,,,,,
Active,Proplus,Web orders,Indirect,TAG, NC,GOOD,G17-HOR-2K,Broadband Remote,National Sales,Female,49,0,1,1,N,0,,,,,,
Active,Proplus,Call Center,Direct,TAG, IL,Unkown,G17-HOR-6K,Broadband Remote,Retail       ,Male,45,4,1,1,N,0,,,,,,
Active,Proplus,Web orders,Direct,AmericanSat, VT,GOOD,SM5-VER-1K,Spaceway,DW6000 Upgrade,Male,38,0,0,0,Y,0,,,,,,
Active,Basic_Ltd,Retail/others,Indirect,Hughes Web Order, TX,BAD,SM5-VER-7K,Broadband Remote,Direct,Female,33,5,1,0,N,0,,,,,,
Active,Home,Sales Agents,Direct,TAG, TX,Unkown,AMC-HOR-10K,Broadband Remote,Direct,Male,33,9,0,Unkown,N,0,,,,,,
Active,Elite,Web orders,Indirect,ACS Pre-Install, LA,Unkown,G17-HOR-6K,Broadband Remote,DW7000 Upgrade,Female,32,6,0,0,N,0,,,,,,
Active,Basic,Call Center,Indirect,TAG, MT,GOOD,Unkown,Spaceway,Dealer-Generated Sale,Male,59,8,Unkown,0,Y,0,,,,,,
Active,Home,Uknown,Indirect,RS&I, FL,GOOD,SM5-VER-1K,Broadband Remote,Direct,Male,63,A,1,0,N,0,,,,,,
Active,Basic,Web orders,Indirect,RS&I, VA,GOOD,HZN2-VER-8K,Broadband Remote,HN9000 Upgrade,Male,66,7,1,1,N,0,,,,,,
Active,Home,Uknown,Indirect,Perfect 10, AR,BAD,G17-HOR-2K,Broadband Remote,Dealer-Generated Sale,Male,42,5,0,0,N,0,,,,,,
Active,Basic_Ltd,Sales Agents,Indirect,TAG, MS,GOOD,SPACEWAY3,Broadband Remote,Direct,Female,51,0,1,0,N,0,,,,,,
Active,Basic,Uknown,Indirect,Perfect 10, MD,GOOD,AM9-VER-2K ,Broadband Remote,DW6000 Upgrade,Male,53,3,0,0,N,0,,,,,,
Active,Pro,Call Center,Indirect,TAG, WA,GOOD,SPACEWAY3,Spaceway,Retail       ,Male,62,2,0,0,N,0,,,,,,
Active,Pro,Vars,Indirect,InfoDish, TX,BAD,AM9-HOR-21K,Broadband Remote,Retail       ,Male,23,5,1,0,N,0,,,,,,
Active,Unknown,Call Center,Direct,Hughes Web Order, NY,BAD,SM5-VER-1K,Broadband Remote,HN7000 Upgrade,Female,46.79,0,0,Unkown,Unknown,0,,,,,,
Active,Pro,Uknown,Indirect,TAG, IL,GOOD,AM9-VER-2K ,Spaceway,Dealer-Generated Sale,Female,32,0,0,0,N,0,,,,,,
Active,Power150,Web orders,Indirect,LiveBridge Communications LLC, VA,BAD,SM5-HOR-6K,Spaceway,HN9000 Upgrade,Male,37,9,2,0,Y,0,,,,,,
Active,Elite,Web orders,Indirect,TAG, TX,Unkown,SPACEWAY3,Spaceway,HN9000 Upgrade,Male,61,0,1,0,N,0,,,,,,
Active,Basic_Ltd,Uknown,Direct,ACS, OK,Unkown,HZN2-VER-4K,Broadband Remote,Dealer-Generated Sale,Male,47,A,1,1,Unknown,0,,,,,,
Active,Power150,Call Center,Indirect,TAG, MO,GOOD,HZN2-VER-5K,Broadband Remote,Direct,Female,66,9,1,1,N,0,,,,,,
Active,Unknown,Retail/others,Indirect,ACS, MI,Unkown,G17-HOR-6K,Broadband Remote,HN7000 Upgrade,Male,60,1,0,Unkown,N,0,,,,,,
Active,Power150,Retail/others,Direct,TAG, AR,Unkown,G3C-VER-21K,Broadband Remote,Retail,Female,47,B,0,0,Unknown,0,,,,,,
Active,Unknown,Vars,Indirect,ACS Pre-Install, MS,Unkown,SPACEWAY3,Spaceway,HN9000 Upgrade,Female,52,5,2,0,N,0,,,,,,
Active,Pro,Sales Agents,Indirect,TAG, VA,Unkown,G16-VER-15K,Broadband Remote,DW6000 Upgrade,Male,39,6,1,0,N,0,,,,,,
Active,Proplus,Vars,Indirect,NCC, IA,GOOD,Unkown,Broadband Remote,HN9000 Upgrade,Male,27,5,0,Unkown,N,0,,,,,,
Active,Home,Uknown,Indirect,RS&I, OR,GOOD,G17-HOR-2K,Broadband Remote,HN7000 Upgrade,Male,25,6,2,0,N,0,,,,,,
Active,Home,Web orders,Indirect,TAG, TN,GOOD,SM5-HOR-14K,Broadband Remote,Direct,Female,63,4,1,1,N,0,,,,,,
Active,Proplus,Vars,Indirect,RS&I, NY,GOOD,AM6-HOR-21K,Broadband Remote,HN9000 Upgrade,Female,26,6,1,0,N,0,,,,,,
Active,Basic_Ltd,Uknown,Indirect,UNKNOWN, CA,Unkown,SPACEWAY3,Spaceway,Dealer-Generated Sale,Female,44,6,1,0,Unknown,0,,,,,,
Active,Elite,Vars,Indirect,Perfect 10, WY,Unkown,SM5-VER-7K,Broadband Remote,Dealer-Generated Sale,Female,54,6,Unkown,1,Y,0,,,,,,
Active,Power150,Call Center,Direct,LiveBridge Communications LLC, TX,BAD,SM5-VER-1K,Broadband Remote,DW6000 Upgrade,Male,43,0,1,1,N,0,,,,,,
Active,Elite,Web orders,Indirect,Hughes Web Order, CA,BAD,AM9-VER-2K ,Broadband Remote,Retail       ,Male,53,6,0,Unkown,N,0,,,,,,
Active,Power150,Uknown,Indirect,AmericanSat, MI,BAD,G17-HOR-6K,Broadband Remote,Classic Migration,Female,41,0,1,1,N,0,,,,,,
Active,Proplus,Vars,Direct,RS&I, OK,BAD,Unkown,Broadband Remote,Dealer-Generated Sale,Female,59,0,1,1,N,0,,,,,,
Active,Pro,Uknown,Indirect,Hughes Web Order, WI,BAD,G17-HOR-6K,Broadband Remote,Retail       ,Male,27,4,1,1,N,0,,,,,,
Active,Basic_Ltd,Sales Agents,Indirect,TAG, TX,GOOD,Unkown,Spaceway,DW6000 Upgrade,Male,22,6,1,0,N,0,,,,,,
Active,Power150,Sales Agents,Direct,ACS, IL,Unkown,SM5-HOR-14K,Broadband Remote,Retail       ,Female,22,0,1,1,Unknown,0,,,,,,
Active,Basic,Web orders,Indirect,NCC, MD,BAD,G17-HOR-6K,Broadband Remote,Retail,Female,27,0,1,1,N,0,,,,,,
Active,Basic_Ltd,Uknown,Indirect,TAG, VA,GOOD,SM5-VER-5K,Broadband Remote,Classic Migration,Male,35,0,0,0,Y,0,,,,,,
Active,Pro,Uknown,Indirect,ACS, CA,GOOD,G17-HOR-6K,Spaceway,Direct,Male,31,D,1,1,N,0,,,,,,
Active,Pro,Uknown,Indirect,TAG, MI,GOOD,SM5-VER-7K,Spaceway,Dealer-Generated Sale,Male,53,3,1,1,Unknown,0,,,,,,
Active,Proplus,Sales Agents,Direct,Perfect 10, MD,BAD,G16-VER-21K,Broadband Remote,Retail       ,Female,64,0,1,0,Unknown,0,,,,,,
Active,Home,Sales Agents,Indirect,TAG, WI,Unkown,SM5-VER-15K,Broadband Remote,Direct,Male,72,4,1,0,Y,0,,,,,,
Active,Basic,Uknown,Direct,InfoDish, NV,BAD,Unkown,Broadband Remote,Direct,Female,44,6,1,1,N,0,,,,,,
Active,Basic_Ltd,Call Center,Indirect,ACS, CO,GOOD,SM5-VER-5K,Broadband Remote,UNKNOWN,Female,73,5,0,Unkown,N,0,,,,,,
Active,Elite,Vars,Indirect,NCC, NY,GOOD,SPACEWAY3,Spaceway,DW6000 Upgrade,Male,48,5,1,1,N,0,,,,,,
Active,Home,Sales Agents,Indirect,Hughes Web Order, MI,Unkown,HZN2-VER-4K,Broadband Remote,DW6000 Upgrade,Female,31,0,0,0,N,0,,,,,,
Active,Pro,Sales Agents,Direct,RS&I, CA,Unkown,Unkown,Broadband Remote,HN9000 Upgrade,Male,35,0,0,0,N,0,,,,,,
Active,Power150,Vars,Indirect,LiveBridge Communications LLC, VT,BAD,AM9-VER-2K ,Broadband Remote,HN7000 Upgrade,Female,40,6,1,1,N,0,,,,,,
Active,Proplus,Uknown,Indirect,AmericanSat, OR,GOOD,G17-HOR-2K,Broadband Remote,Retail,Male,46,6,1,0,N,0,,,,,,
Active,Unknown,Retail/others,Indirect,Perfect 10, TX,BAD,SM5-VER-15K,Broadband Remote,DW7000 Upgrade,Male,25,7,0,Unkown,Unknown,0,,,,,,
Active,Home,Uknown,Indirect,NCC, UT,Unkown,G17-HOR-6K,Broadband Remote,Dealer-Generated Sale,Female,42,B,0,0,N,0,,,,,,
Active,Power150,Uknown,Indirect,RS&I, TX,GOOD,SM5-HOR-14K,Broadband Remote,HN9000 Upgrade,Female,25,0,0,0,Unknown,0,,,,,,
Active,Elite,Web orders,Indirect,AmericanSat, MO,Unkown,Unkown,Broadband Remote,HN7000 Upgrade,Male,29,0,0,Unkown,Y,0,,,,,,
Active,Elite,Call Center,Indirect,TAG, OK,BAD,G17-HOR-2K,Spaceway,DPC Classic upgrade,Male,37,4,0,0,N,0,,,,,,
Active,Pro,Call Center,Indirect,NCC, TX,GOOD,SM5-HOR-6K,Broadband Remote,HN9000 Upgrade,Male,28,0,0,0,N,0,,,,,,
Active,Pro,Vars,Direct,Hughes Web Order, WA,Unkown,SM5-HOR-6K,Broadband Remote,DW7000 Upgrade,Female,70,5,1,0,N,0,,,,,,
Active,Basic,Call Center,Direct,D&H DISTRIBUTING, CA,BAD,Unkown,Broadband Remote,HN9000 Upgrade,Male,49,0,2,1,N,0,,,,,,
Active,Pro,Uknown,Indirect,TAG, AL,Unkown,G17-HOR-6K,Broadband Remote,Direct,Male,27,7,0,0,Y,0,,,,,,
Active,Pro,Sales Agents,Indirect,AmericanSat, MN,GOOD,Unkown,Spaceway,DW6000 Upgrade,Male,49,0,1,0,Unknown,0,,,,,,
Active,Unknown,Retail/others,Indirect,Verisign Web Ordering, WA,GOOD,HZN2-VER-4K,Broadband Remote,Dealer-Generated Sale,Female,30,0,1,1,N,0,,,,,,
Active,Proplus,Uknown,Indirect,PEGASUS BROADBAND COMMUNICATIO, CA,Unkown,G17-HOR-6K,Broadband Remote,Dealer-Generated Sale,Female,46,D,1,1,Y,0,,,,,,
Active,Power150,Web orders,Indirect,TAG, FL,GOOD,SM5-VER-7K,Broadband Remote,Direct,Female,55,0,1,1,Y,0,,,,,,
Active,Elite,Uknown,Indirect,MiniDish, NC,GOOD,SM5-VER-15K,Broadband Remote,DW6000 Upgrade,Male,49,4,0,Unkown,Unknown,0,,,,,,
Active,Basic,Sales Agents,Indirect,ACS, OR,GOOD,G16-VER-21K,Spaceway,DW7000 Upgrade,Female,26,6,1,0,Unknown,0,,,,,,
Active,Unknown,Vars,Indirect,NCC, IN,GOOD,SM5-VER-7K,Spaceway,DW6000 Upgrade,Male,74,3,0,0,Unknown,0,,,,,,
Active,Power150,Retail/others,Indirect,Hughes Web Order, UT,BAD,Unkown,Broadband Remote,National Sales,Male,22,4,1,0,Unknown,0,,,,,,
Active,Unknown,Web orders,Indirect,RS&I, AZ,GOOD,AM9-VER-2K ,Broadband Remote,Retail       ,Female,32,0,1,1,Y,0,,,,,,
Active,Home,Call Center,Indirect,TAG, LA,GOOD,SM5-VER-15K,Broadband Remote,DW6000 Upgrade,Male,50,9,1,1,N,0,,,,,,
Active,Basic_Ltd,Sales Agents,Direct,LiveBridge Communications LLC, GA,BAD,SM5-VER-1K,Broadband Remote,HN7000 Upgrade,Male,46.79,0,0,Unkown,Unknown,0,,,,,,
Active,Power150,Web orders,Indirect,Hughes Web Order, AL,BAD,HZN2-VER-4K,Spaceway,Direct,Male,48,6,1,0,Y,0,,,,,,
Active,Pro,Retail/others,Direct,AmericanSat, CA,GOOD,SM5-VER-1K,Broadband Remote,UNKNOWN,Female,36,C,2,0,N,0,,,,,,
Active,Elite,Sales Agents,Direct,TAG, NY,Unkown,Unkown,Broadband Remote,Direct,Male,23,6,2,1,Unknown,0,,,,,,
